indicator_data_id,indicator_id,name,Measure,geo_type_name,geo_entity_id,geo_entity_name,year_description,data_valuemessage
151554,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,310,Lower Manhattan,2009-2011,9.5
151554,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,310,Lower Manhattan,2009-2011,9.5
151603,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,401,Long Island City - Astoria,2009-2011,4.1
151603,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,401,Long Island City - Astoria,2009-2011,4.1
151555,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,401,Long Island City - Astoria,2009-2011,13.2
151555,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,401,Long Island City - Astoria,2009-2011,13.2
151604,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,402,West Queens,2009-2011,3
151604,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,402,West Queens,2009-2011,3
151556,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,402,West Queens,2009-2011,9.2
151556,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,402,West Queens,2009-2011,9.2
151605,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,403,Flushing - Clearview,2009-2011,2.6
151605,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,403,Flushing - Clearview,2009-2011,2.6
151557,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,403,Flushing - Clearview,2009-2011,11.2
151557,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,403,Flushing - Clearview,2009-2011,11.2
151606,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,404,Bayside - Little Neck,2009-2011,2.2
151606,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,404,Bayside - Little Neck,2009-2011,2.2
151558,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,404,Bayside - Little Neck,2009-2011,8.5
151558,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,404,Bayside - Little Neck,2009-2011,8.5
151607,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,405,Ridgewood - Forest Hills,2009-2011,3.4
151607,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,405,Ridgewood - Forest Hills,2009-2011,3.4
151559,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,405,Ridgewood - Forest Hills,2009-2011,16
151559,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,405,Ridgewood - Forest Hills,2009-2011,16
151608,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,406,Fresh Meadows,2009-2011,3.7
151608,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,406,Fresh Meadows,2009-2011,3.7
151560,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,406,Fresh Meadows,2009-2011,13.6
151560,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,406,Fresh Meadows,2009-2011,13.6
151609,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,407,Southwest Queens,2009-2011,4.1
151609,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,407,Southwest Queens,2009-2011,4.1
151561,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,407,Southwest Queens,2009-2011,18.6
151561,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,407,Southwest Queens,2009-2011,18.6
151610,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,408,Jamaica,2009-2011,7.5
151610,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,408,Jamaica,2009-2011,7.5
151562,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,408,Jamaica,2009-2011,28.3
151562,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,408,Jamaica,2009-2011,28.3
151611,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,409,Southeast Queens,2009-2011,5
151611,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,409,Southeast Queens,2009-2011,5
151563,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,409,Southeast Queens,2009-2011,26.2
151563,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,409,Southeast Queens,2009-2011,26.2
151612,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,410,Rockaways,2009-2011,9
151612,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,410,Rockaways,2009-2011,9
151564,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,410,Rockaways,2009-2011,23.6
151564,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,410,Rockaways,2009-2011,23.6
151613,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,501,Port Richmond,2009-2011,12.1
151613,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,501,Port Richmond,2009-2011,12.1
151565,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,501,Port Richmond,2009-2011,21.2
151565,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,501,Port Richmond,2009-2011,21.2
151614,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,502,Stapleton - St. George,2009-2011,9.5
151614,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,502,Stapleton - St. George,2009-2011,9.5
151566,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,502,Stapleton - St. George,2009-2011,16
151566,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,502,Stapleton - St. George,2009-2011,16
151615,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,503,Willowbrook,2009-2011,4.7
151615,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,503,Willowbrook,2009-2011,4.7
151567,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,503,Willowbrook,2009-2011,10
151567,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,503,Willowbrook,2009-2011,10
151616,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,504,South Beach - Tottenville,2009-2011,4.2
151616,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,504,South Beach - Tottenville,2009-2011,4.2
151568,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,504,South Beach - Tottenville,2009-2011,7.2
151568,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,504,South Beach - Tottenville,2009-2011,7.2
131022,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,Borough,1,Bronx,2005-2007,3.9
131022,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,Borough,1,Bronx,2005-2007,3.9
131023,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,Borough,2,Brooklyn,2005-2007,5.6
131023,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,Borough,2,Brooklyn,2005-2007,5.6
131024,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,Borough,3,Manhattan,2005-2007,3.9
131024,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,Borough,3,Manhattan,2005-2007,3.9
131025,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,Borough,4,Queens,2005-2007,4.8
131025,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,Borough,4,Queens,2005-2007,4.8
131026,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,Borough,5,Staten Island,2005-2007,7.8
131026,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,Borough,5,Staten Island,2005-2007,7.8
151426,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,Borough,1,Bronx,2009-2011,4.1
151426,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,Borough,1,Bronx,2009-2011,4.1
151427,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,Borough,2,Brooklyn,2009-2011,5.2
151427,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,Borough,2,Brooklyn,2009-2011,5.2
151428,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,Borough,3,Manhattan,2009-2011,3.8
151428,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,Borough,3,Manhattan,2009-2011,3.8
151429,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,Borough,4,Queens,2009-2011,4.5
151429,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,Borough,4,Queens,2009-2011,4.5
151430,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,Borough,5,Staten Island,2009-2011,7.8
151430,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,Borough,5,Staten Island,2009-2011,7.8
131021,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,Citywide,1,New York City,2005-2007,4.9
131021,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,Citywide,1,New York City,2005-2007,4.9
151425,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,Citywide,1,New York City,2009-2011,4.7
151425,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,Citywide,1,New York City,2009-2011,4.7
130979,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,101,Kingsbridge - Riverdale,2005-2007,9.9
130979,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,101,Kingsbridge - Riverdale,2005-2007,9.9
130980,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,102,Northeast Bronx,2005-2007,5.4
130980,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,102,Northeast Bronx,2005-2007,5.4
130981,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,103,Fordham - Bronx Pk,2005-2007,3.3
130981,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,103,Fordham - Bronx Pk,2005-2007,3.3
130982,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,104,Pelham - Throgs Neck,2005-2007,4.4
130982,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,104,Pelham - Throgs Neck,2005-2007,4.4
130983,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,105,Crotona -Tremont,2005-2007,2.4
130983,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,105,Crotona -Tremont,2005-2007,2.4
130984,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,106,High Bridge - Morrisania,2005-2007,2.8
130984,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,106,High Bridge - Morrisania,2005-2007,2.8
130985,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,107,Hunts Point - Mott Haven,2005-2007,2.5
130985,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,107,Hunts Point - Mott Haven,2005-2007,2.5
130986,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,201,Greenpoint,2005-2007,3.5
130986,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,201,Greenpoint,2005-2007,3.5
130987,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,202,Downtown - Heights - Slope,2005-2007,4.9
130987,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,202,Downtown - Heights - Slope,2005-2007,4.9
130988,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,5.3
130988,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,5.3
130989,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,204,East New York,2005-2007,3.5
130989,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,204,East New York,2005-2007,3.5
130990,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,205,Sunset Park,2005-2007,3.8
130990,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,205,Sunset Park,2005-2007,3.8
130991,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,206,Borough Park,2005-2007,6.4
130991,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,206,Borough Park,2005-2007,6.4
130992,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,207,East Flatbush - Flatbush,2005-2007,4.1
130992,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,207,East Flatbush - Flatbush,2005-2007,4.1
130993,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,208,Canarsie - Flatlands,2005-2007,5.6
130993,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,208,Canarsie - Flatlands,2005-2007,5.6
130994,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,209,Bensonhurst - Bay Ridge,2005-2007,8.1
130994,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,209,Bensonhurst - Bay Ridge,2005-2007,8.1
130995,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,210,Coney Island - Sheepshead Bay,2005-2007,9.6
130995,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,210,Coney Island - Sheepshead Bay,2005-2007,9.6
130996,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,211,Williamsburg - Bushwick,2005-2007,4
130996,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,211,Williamsburg - Bushwick,2005-2007,4
130997,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,301,Washington Heights,2005-2007,3.1
130997,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,301,Washington Heights,2005-2007,3.1
130998,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,302,Central Harlem - Morningside Heights,2005-2007,5
130998,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,302,Central Harlem - Morningside Heights,2005-2007,5
130999,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,303,East Harlem,2005-2007,4.7
130999,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,303,East Harlem,2005-2007,4.7
131000,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,304,Upper West Side,2005-2007,4.2
131000,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,304,Upper West Side,2005-2007,4.2
131001,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,305,Upper East Side,2005-2007,4
131001,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,305,Upper East Side,2005-2007,4
131002,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,306,Chelsea - Clinton,2005-2007,4
131002,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,306,Chelsea - Clinton,2005-2007,4
131003,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,307,Gramercy Park - Murray Hill,2005-2007,3.2
131003,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,307,Gramercy Park - Murray Hill,2005-2007,3.2
131004,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,308,Greenwich Village - SoHo,2005-2007,3.1
131004,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,308,Greenwich Village - SoHo,2005-2007,3.1
131005,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,309,Union Square - Lower East Side,2005-2007,3.9
131005,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,309,Union Square - Lower East Side,2005-2007,3.9
131006,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,310,Lower Manhattan,2005-2007,3.8
131006,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,310,Lower Manhattan,2005-2007,3.8
131007,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,401,Long Island City - Astoria,2005-2007,3.8
131007,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,401,Long Island City - Astoria,2005-2007,3.8
131008,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,402,West Queens,2005-2007,3
131008,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,402,West Queens,2005-2007,3
131009,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,403,Flushing - Clearview,2005-2007,5
131009,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,403,Flushing - Clearview,2005-2007,5
131010,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,404,Bayside - Little Neck,2005-2007,4.8
131010,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,404,Bayside - Little Neck,2005-2007,4.8
131011,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,405,Ridgewood - Forest Hills,2005-2007,6.7
131011,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,405,Ridgewood - Forest Hills,2005-2007,6.7
131012,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,406,Fresh Meadows,2005-2007,4.9
131012,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,406,Fresh Meadows,2005-2007,4.9
131013,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,407,Southwest Queens,2005-2007,3.9
131013,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,407,Southwest Queens,2005-2007,3.9
131014,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,408,Jamaica,2005-2007,5.5
131014,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,408,Jamaica,2005-2007,5.5
131015,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,409,Southeast Queens,2005-2007,4.3
131015,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,409,Southeast Queens,2005-2007,4.3
131016,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,410,Rockaways,2005-2007,11.7
131016,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,410,Rockaways,2005-2007,11.7
131017,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,501,Port Richmond,2005-2007,5.6
131017,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,501,Port Richmond,2005-2007,5.6
131018,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,502,Stapleton - St. George,2005-2007,8.7
131018,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,502,Stapleton - St. George,2005-2007,8.7
131019,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,503,Willowbrook,2005-2007,9.3
131019,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,503,Willowbrook,2005-2007,9.3
131020,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,504,South Beach - Tottenville,2005-2007,7.5
131020,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,504,South Beach - Tottenville,2005-2007,7.5
151383,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,101,Kingsbridge - Riverdale,2009-2011,8.6
151383,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,101,Kingsbridge - Riverdale,2009-2011,8.6
151384,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,102,Northeast Bronx,2009-2011,5.4
151384,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,102,Northeast Bronx,2009-2011,5.4
151385,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,103,Fordham - Bronx Pk,2009-2011,4
151385,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,103,Fordham - Bronx Pk,2009-2011,4
151386,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,104,Pelham - Throgs Neck,2009-2011,4.5
151386,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,104,Pelham - Throgs Neck,2009-2011,4.5
151387,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,105,Crotona -Tremont,2009-2011,2.7
151387,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,105,Crotona -Tremont,2009-2011,2.7
151388,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,106,High Bridge - Morrisania,2009-2011,2.8
151388,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,106,High Bridge - Morrisania,2009-2011,2.8
151389,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,107,Hunts Point - Mott Haven,2009-2011,3.1
151389,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,107,Hunts Point - Mott Haven,2009-2011,3.1
151390,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,201,Greenpoint,2009-2011,3.6
151390,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,201,Greenpoint,2009-2011,3.6
151391,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,202,Downtown - Heights - Slope,2009-2011,4.2
151391,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,202,Downtown - Heights - Slope,2009-2011,4.2
151392,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,203,Bedford Stuyvesant - Crown Heights,2009-2011,4.8
151392,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,203,Bedford Stuyvesant - Crown Heights,2009-2011,4.8
151393,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,204,East New York,2009-2011,3.5
151393,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,204,East New York,2009-2011,3.5
151394,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,205,Sunset Park,2009-2011,4.1
151394,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,205,Sunset Park,2009-2011,4.1
151395,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,206,Borough Park,2009-2011,5.3
151395,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,206,Borough Park,2009-2011,5.3
151396,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,207,East Flatbush - Flatbush,2009-2011,3.9
151396,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,207,East Flatbush - Flatbush,2009-2011,3.9
151397,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,208,Canarsie - Flatlands,2009-2011,5.7
151397,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,208,Canarsie - Flatlands,2009-2011,5.7
151398,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,209,Bensonhurst - Bay Ridge,2009-2011,7.2
151398,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,209,Bensonhurst - Bay Ridge,2009-2011,7.2
151399,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,210,Coney Island - Sheepshead Bay,2009-2011,8.9
151399,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,210,Coney Island - Sheepshead Bay,2009-2011,8.9
151400,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,211,Williamsburg - Bushwick,2009-2011,3.7
151400,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,211,Williamsburg - Bushwick,2009-2011,3.7
151401,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,301,Washington Heights,2009-2011,3.2
151401,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,301,Washington Heights,2009-2011,3.2
151402,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,302,Central Harlem - Morningside Heights,2009-2011,4.3
151402,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,302,Central Harlem - Morningside Heights,2009-2011,4.3
151403,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,303,East Harlem,2009-2011,4.7
151403,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,303,East Harlem,2009-2011,4.7
151404,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,304,Upper West Side,2009-2011,4.1
151404,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,304,Upper West Side,2009-2011,4.1
151405,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,305,Upper East Side,2009-2011,4
151405,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,305,Upper East Side,2009-2011,4
151406,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,306,Chelsea - Clinton,2009-2011,3.4
151406,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,306,Chelsea - Clinton,2009-2011,3.4
151407,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,307,Gramercy Park - Murray Hill,2009-2011,3.6
151407,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,307,Gramercy Park - Murray Hill,2009-2011,3.6
151408,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,308,Greenwich Village - SoHo,2009-2011,3.4
151408,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,308,Greenwich Village - SoHo,2009-2011,3.4
151409,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,309,Union Square - Lower East Side,2009-2011,4
151409,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,309,Union Square - Lower East Side,2009-2011,4
151410,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,310,Lower Manhattan,2009-2011,2.8
151410,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,310,Lower Manhattan,2009-2011,2.8
151411,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,401,Long Island City - Astoria,2009-2011,3.5
151411,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,401,Long Island City - Astoria,2009-2011,3.5
151412,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,402,West Queens,2009-2011,3
151412,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,402,West Queens,2009-2011,3
